노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,56,신서고교.영상고교입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,8,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,57,신정역(은행정).신정4동주민센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,58,양강중학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,6,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,59,KT강서지사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,4,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,60,까치산역2번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,61,화곡역4번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,62,화곡역1번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,63,대원시장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,64,화곡중고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,65,우장산역1번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,66,명덕고등학교.서울스타병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,67,발산역.우장산힐스테이트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,68,발산역9번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,69,마곡동로사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,70,마곡역(가로변),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,71,마곡나루역1번출구.웰튼병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,72,마곡엠밸리7단지(712동),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,73,신방화역4번출구.마곡중학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,74,서울항공비즈니스고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,75,방화동동부센트레빌아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,76,방화사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,77,개화산역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,78,개화119안전센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,79,개화역광역환승센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,80,개화역광역환승센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,81,개화역1번출구.개화검문소,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,82,개화산역2번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,83,방화사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,84,방화동동부센트레빌아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,85,신방화사거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,86,서울항공비즈니스고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,87,신방화5번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,88,마곡엠밸리6.7단지.마곡중학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,89,마곡나루역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,90,마곡나루역5번출구.서울식물원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,91,마곡역(가로변),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,92,마곡역교차로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,93,이대서울병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,94,발산역7번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,95,발산역.우장산힐스테이트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,96,명덕고등학교.서울스타병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,97,우장산역4번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,98,화곡중고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,99,대원시장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,100,화곡역8번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,101,화곡역5번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,102,까치산역4번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,103,KT강서지사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,104,신정역(은행정).신정4동주민센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,105,신서고등학교.영상고등학교입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,106,목동역.목동오거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,107,목동역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,108,목동7단지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,109,목동대학학원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,110,오목교역.동신한방병원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,111,관악고등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,112,양평신동아아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,113,교보앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,114,당산동진로아파트,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,115,김안과병원,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,116,경방타임스퀘어.신세계백화점,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,117,영등포역,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,118,신길역5호선,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,119,신길역1호선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,120,신길새마을금고,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,121,대방역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,122,현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,123,KT동작지사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,124,동작구청정문,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,125,동작구청.노량진초등학교앞,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,126,장성교회,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,127,동작문화복지센터.동작보건소,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,128,상도노빌리티아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,129,상도역,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,130,상도동중앙하이츠빌.상도전통시장,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,131,숭실대입구역,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,132,숭실대정문앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,133,숭실대별관앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,134,사당롯데캐슬골든포레.사당해그린,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,135,사당5치안센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,136,총신대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,137,사당중학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,138,남성역,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,139,남성역골목시장,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,140,사당동대아신협앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,141,남성초등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,142,이수역9번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,143,이수역5번출구,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,144,방배초등학교,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,145,방배고개,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,146,내방역1번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,147,서리풀문화광장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,148,서초역1번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,149,지하철2호선교대역2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,150,서초동유원아파트,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,151,롯데칠성,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,152,강남역,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,153,강남역1번출구.역삼세무서,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,154,역삼역.포스코타워역삼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,155,대한사회복지회,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,156,역삼동성당.역삼자이아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,157,래미안그레이튼아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,158,도곡중학교.강남세브란스병원,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,159,개포한신.우성4차아파트,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,160,현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,161,개포래미안포레스트,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,162,개포우성아파트,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,163,도곡교회.인바디빌딩,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,164,능인선원앞,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,165,구룡사앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
N64,대흥교통(기점가상) - 도로교통공단서울지부.코트라,166,도로교통공단서울지부.코트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,1,봉천역,0,4,5,4,4,4,10,10,6,14,18,14,24,22,23,10,20,17,15,11,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,2,신협,0,7,1,0,1,6,9,5,4,16,20,13,19,25,23,10,21,18,22,10,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,3,두산아파트입구,0,8,4,5,3,7,9,7,2,15,18,13,20,24,24,13,20,16,13,9,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,4,현대시장,0,10,5,6,6,10,12,14,9,19,25,21,27,36,29,18,24,17,21,13,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,5,구암초등학교정문,0,0,0,5,0,9,17,6,10,22,17,26,28,35,8,11,17,0,11,11,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,6,방앗간,0,0,0,0,0,0,11,3,10,23,0,0,15,23,0,0,13,15,10,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,7,성현동주민센터,0,11,0,0,5,9,14,15,7,18,14,24,24,33,26,13,20,14,19,10,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,8,구암어린이집앞,0,0,6,3,4,7,13,14,11,20,21,21,13,25,24,15,17,16,18,18,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,9,관악드림타운2단지,0,4,8,5,6,13,14,5,8,18,14,9,11,20,14,13,12,12,14,12,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,10,구암중학교,0,5,7,6,7,11,18,5,12,13,13,9,7,17,13,11,9,6,12,11,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,11,관악드림타운북문,0,6,3,8,10,20,26,14,13,14,14,7,10,16,10,9,8,8,8,8,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,12,관악드림타운115동,0,7,8,9,13,21,32,17,17,21,12,8,11,9,8,5,8,7,5,1,1,0,0,0,
관악01,봉천역 - 봉천역4번출구,13,동아아파트105동앞,0,6,7,8,16,24,32,17,10,23,13,8,12,12,8,3,5,8,2,2,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,14,봉천고개관악현대아파트,0,5,7,6,15,23,24,12,13,19,12,7,10,7,10,2,2,9,0,1,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,15,숭실대입구역,0,1,2,2,2,5,6,2,4,8,7,2,6,5,6,4,6,5,4,3,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,16,숭실대입구역2번출구,0,1,4,4,4,6,11,5,10,13,18,17,22,18,21,25,22,25,15,22,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,17,봉천고개현대아파트,0,0,4,2,5,4,7,7,7,15,19,16,17,17,19,23,21,24,14,18,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,18,봉현초등학교,0,2,1,3,3,7,11,6,10,12,18,15,23,13,20,22,16,18,13,11,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,19,관악드림타운115동,0,1,3,4,4,6,7,6,7,11,15,11,17,11,17,16,10,10,12,8,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,20,관악드림타운북문,0,0,3,3,3,7,6,6,6,8,12,10,16,10,12,12,7,6,6,7,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,21,구암중학교,0,3,2,4,5,4,6,7,7,7,12,8,15,3,8,11,5,8,4,5,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,22,관악드림타운2단지,0,13,5,11,13,17,15,13,17,15,14,12,12,18,12,9,6,7,3,2,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,23,구암어린이집앞,0,0,6,9,16,16,15,12,16,12,16,8,12,20,10,6,5,5,1,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,24,성현동주민센터,0,0,4,10,15,14,14,13,12,11,14,8,12,13,9,4,3,5,2,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,25,현대시장,0,12,5,8,14,16,15,11,15,11,12,7,9,12,8,6,3,6,3,1,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,26,두산아파트,0,0,0,6,11,15,17,7,18,9,13,8,9,0,6,5,0,4,0,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,27,신협,0,0,1,6,13,12,16,5,16,9,12,6,9,8,5,5,1,3,3,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,28,봉천역6번출구,0,3,2,5,4,8,4,6,9,2,9,2,3,6,2,3,2,2,2,0,0,0,0,0,
관악01,봉천역 - 봉천역4번출구,29,봉천역4번출구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,1,동양아파트.달마사,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,2,삼성래미안아파트,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,3,숭실대후문,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,4,사당롯데캐슬골든포레.사당해그린,0,0,0,0,0,0,0,0,3,4,1,6,0,0,0,0,2,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,5,사당5치안센터,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,6,총신대,0,0,0,0,0,0,0,0,5,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,7,사당중학교,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,8,삼거리,0,0,0,0,0,0,0,3,9,6,7,8,3,10,2,4,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,9,사당솔밭도서관,0,0,0,0,0,0,0,5,0,7,9,0,4,0,5,0,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,10,갑을명가,0,0,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,0,0,0,0,0,
동작14,동양아파트.달마사 - 달마사.흑석어린이집,11,동작고교,0,0,0,0,0,0,0,0,0,10,4,7,6,11,6,0,0,0,0,0,0,0,0,0,
